criterion,lifecycle_step,name,category,avg_electricity_consumption,description,location,level,source,tier,unit,value
WATER_USE,END_OF_LIFE,solid-state-drive-ssd-4,,"","Solid State Drive (SSD)/ 2,5"", MLC, 256 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,23
WATER_USE,TRANSPORTATION,solid-state-drive-ssd-5,,"","Solid State Drive (SSD)/ 2,5"", MLC, 1024 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,0.00005229111544
WATER_USE,END_OF_LIFE,solid-state-drive-ssd-5,,"","Solid State Drive (SSD)/ 2,5"", MLC, 1024 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,23.9
WATER_USE,MANUFACTURING,solid-state-drive-ssd-5,,"","Solid State Drive (SSD)/ 2,5"", MLC, 1024 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,60.2
WATER_USE,TRANSPORTATION,solid-state-drive-ssd-6,,"","Solid State Drive (SSD)/ 2,5"", MLC, 2048 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,0.00005447424352
WATER_USE,MANUFACTURING,solid-state-drive-ssd-6,,"","Solid State Drive (SSD)/ 2,5"", MLC, 2048 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,119
WATER_USE,END_OF_LIFE,solid-state-drive-ssd-6,,"","Solid State Drive (SSD)/ 2,5"", MLC, 2048 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,25.3
WATER_USE,TRANSPORTATION,solid-state-drive-ssd-7,,"","Solid State Drive (SSD)/ 2,5"", TLC, 256 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,0.00005052382128
WATER_USE,MANUFACTURING,solid-state-drive-ssd-7,,"","Solid State Drive (SSD)/ 2,5"", TLC, 256 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,11.3
WATER_USE,END_OF_LIFE,solid-state-drive-ssd-7,,"","Solid State Drive (SSD)/ 2,5"", TLC, 256 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,22.8
WATER_USE,TRANSPORTATION,solid-state-drive-ssd-8,,"","Solid State Drive (SSD)/ 2,5"", TLC, 1024 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,0.00005156340608
WATER_USE,END_OF_LIFE,solid-state-drive-ssd-8,,"","Solid State Drive (SSD)/ 2,5"", TLC, 1024 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,24
WATER_USE,MANUFACTURING,solid-state-drive-ssd-8,,"","Solid State Drive (SSD)/ 2,5"", TLC, 1024 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,41.4
WATER_USE,TRANSPORTATION,solid-state-drive-ssd-9,,"","Solid State Drive (SSD)/ 2,5"", TLC, 2048 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,0.00005312278328
WATER_USE,END_OF_LIFE,solid-state-drive-ssd-9,,"","Solid State Drive (SSD)/ 2,5"", TLC, 2048 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,23.3
WATER_USE,MANUFACTURING,solid-state-drive-ssd-9,,"","Solid State Drive (SSD)/ 2,5"", TLC, 2048 Go / production mix, at plant/ CN",,1-Digital component,NegaOctet-20220211,,Item,81.8
WATER_USE,TRANSPORTATION,SP-GW (Serving/PDN-Gateway)/GGSN (Gateway GPRS Support Node),Backbone,"",SP-GW (Serving/PDN-Gateway)/GGSN (Gateway GPRS Support Node),,2-Equipement,NegaOctet-20220211,Network,Item,0.06767697048
WATER_USE,END_OF_LIFE,SP-GW (Serving/PDN-Gateway)/GGSN (Gateway GPRS Support Node),Backbone,"",SP-GW (Serving/PDN-Gateway)/GGSN (Gateway GPRS Support Node),,2-Equipement,NegaOctet-20220211,Network,Item,25800
WATER_USE,MANUFACTURING,SP-GW (Serving/PDN-Gateway)/GGSN (Gateway GPRS Support Node),Backbone,"",SP-GW (Serving/PDN-Gateway)/GGSN (Gateway GPRS Support Node),,2-Equipement,NegaOctet-20220211,Network,Item,416
WATER_USE,TRANSPORTATION,sp-gw-serving/pdn-gateway/ggsn-gateway-gprs-support-node-1,Backbone,"",SP-GW (Serving/PDN-Gateway)/GGSN (Gateway GPRS Support Node),,2-Equipement,NegaOctet-20220211,Network,Item,0.06767697048
WATER_USE,END_OF_LIFE,sp-gw-serving/pdn-gateway/ggsn-gateway-gprs-support-node-1,Backbone,"",SP-GW (Serving/PDN-Gateway)/GGSN (Gateway GPRS Support Node),,2-Equipement,NegaOctet-20220211,Network,Item,25800
WATER_USE,MANUFACTURING,sp-gw-serving/pdn-gateway/ggsn-gateway-gprs-support-node-1,Backbone,"",SP-GW (Serving/PDN-Gateway)/GGSN (Gateway GPRS Support Node),,2-Equipement,NegaOctet-20220211,Network,Item,416
WATER_USE,TRANSPORTATION,Stairs/ concrete,Architecture,"",Stairs/ concrete,,2-Equipement,NegaOctet-20220211,Datacenter,m3,0.04202
WATER_USE,END_OF_LIFE,Stairs/ concrete,Architecture,"",Stairs/ concrete,,2-Equipement,NegaOctet-20220211,Datacenter,m3,0.37
WATER_USE,MANUFACTURING,Stairs/ concrete,Architecture,"",Stairs/ concrete,,2-Equipement,NegaOctet-20220211,Datacenter,m3,11.5
WATER_USE,TRANSPORTATION,Stairs/ galvanized steel,Architecture,"",Stairs/ galvanized steel,,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0118802
WATER_USE,END_OF_LIFE,Stairs/ galvanized steel,Architecture,"",Stairs/ galvanized steel,,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0207
WATER_USE,MANUFACTURING,Stairs/ galvanized steel,Architecture,"",Stairs/ galvanized steel,,2-Equipement,NegaOctet-20220211,Datacenter,Item,425
WATER_USE,TRANSPORTATION,stairs-1,Architecture,"",Stairs/ galvanized steel,,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0118802
WATER_USE,END_OF_LIFE,stairs-1,Architecture,"",Stairs/ galvanized steel,,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0207
WATER_USE,MANUFACTURING,stairs-1,Architecture,"",Stairs/ galvanized steel,,2-Equipement,NegaOctet-20220211,Datacenter,Item,425
WATER_USE,TRANSPORTATION,stairs-2,Architecture,"",Stairs/ concrete,,2-Equipement,NegaOctet-20220211,Datacenter,m3,0.04202
WATER_USE,END_OF_LIFE,stairs-2,Architecture,"",Stairs/ concrete,,2-Equipement,NegaOctet-20220211,Datacenter,m3,0.37
WATER_USE,MANUFACTURING,stairs-2,Architecture,"",Stairs/ concrete,,2-Equipement,NegaOctet-20220211,Datacenter,m3,11.5
WATER_USE,USING,Storage bay / 24 disks - HDD,IT equipment,1261.44,Storage bay / 24 disks - HDD,France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,Storage bay / 24 disks - HDD,IT equipment,1261.44,Storage bay / 24 disks - HDD,France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.006588736
WATER_USE,MANUFACTURING,Storage bay / 24 disks - HDD,IT equipment,1261.44,Storage bay / 24 disks - HDD,France,2-Equipement,NegaOctet-20220211,Datacenter,Item,106.72
WATER_USE,END_OF_LIFE,Storage bay / 24 disks - HDD,IT equipment,1261.44,Storage bay / 24 disks - HDD,France,2-Equipement,NegaOctet-20220211,Datacenter,Item,9150
WATER_USE,USING,"Storage bay / 24 disks - MLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - MLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 24 disks - MLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - MLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0051965752
WATER_USE,MANUFACTURING,"Storage bay / 24 disks - MLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - MLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,1478.08
WATER_USE,END_OF_LIFE,"Storage bay / 24 disks - MLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - MLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,7671.6
WATER_USE,USING,"Storage bay / 24 disks - MLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - MLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 24 disks - MLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - MLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0052062016
WATER_USE,MANUFACTURING,"Storage bay / 24 disks - MLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - MLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,2889.28
WATER_USE,END_OF_LIFE,"Storage bay / 24 disks - MLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - MLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,7705.2
WATER_USE,USING,"Storage bay / 24 disks - MLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - MLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 24 disks - MLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - MLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0051896992
WATER_USE,MANUFACTURING,"Storage bay / 24 disks - MLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - MLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,414.88
WATER_USE,END_OF_LIFE,"Storage bay / 24 disks - MLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - MLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,7650
WATER_USE,USING,"Storage bay / 24 disks - QLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - QLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 24 disks - QLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - QLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0051919912
WATER_USE,END_OF_LIFE,"Storage bay / 24 disks - QLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - QLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,7647.6
WATER_USE,MANUFACTURING,"Storage bay / 24 disks - QLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - QLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,789.28
WATER_USE,USING,"Storage bay / 24 disks - QLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - QLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 24 disks - QLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - QLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0051970336
WATER_USE,MANUFACTURING,"Storage bay / 24 disks - QLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - QLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,1511.68
WATER_USE,END_OF_LIFE,"Storage bay / 24 disks - QLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - QLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,7652.4
WATER_USE,USING,"Storage bay / 24 disks - QLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - QLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 24 disks - QLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - QLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.005188324
WATER_USE,MANUFACTURING,"Storage bay / 24 disks - QLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - QLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,241.6
WATER_USE,END_OF_LIFE,"Storage bay / 24 disks - QLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - QLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,7642.8
WATER_USE,USING,"Storage bay / 24 disks - SLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - SLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 24 disks - SLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - SLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0052062016
WATER_USE,MANUFACTURING,"Storage bay / 24 disks - SLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - SLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,2889.28
WATER_USE,END_OF_LIFE,"Storage bay / 24 disks - SLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - SLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,7734
WATER_USE,USING,"Storage bay / 24 disks - SLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - SLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 24 disks - SLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - SLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.005224996
WATER_USE,MANUFACTURING,"Storage bay / 24 disks - SLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - SLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,5721.28
WATER_USE,END_OF_LIFE,"Storage bay / 24 disks - SLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - SLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,7827.6
WATER_USE,USING,"Storage bay / 24 disks - SLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - SLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 24 disks - SLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - SLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0051919912
WATER_USE,END_OF_LIFE,"Storage bay / 24 disks - SLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - SLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,7664.4
WATER_USE,MANUFACTURING,"Storage bay / 24 disks - SLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - SLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,772.48
WATER_USE,USING,"Storage bay / 24 disks - TLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - TLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 24 disks - TLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - TLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0051933664
WATER_USE,MANUFACTURING,"Storage bay / 24 disks - TLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - TLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,1026.88
WATER_USE,END_OF_LIFE,"Storage bay / 24 disks - TLC, 1024 GB",IT equipment,1261.44,"Storage bay / 24 disks - TLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,7674
WATER_USE,USING,"Storage bay / 24 disks - TLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - TLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 24 disks - TLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - TLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0052002424
WATER_USE,MANUFACTURING,"Storage bay / 24 disks - TLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - TLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,1996.48
WATER_USE,END_OF_LIFE,"Storage bay / 24 disks - TLC, 2048 GB",IT equipment,1261.44,"Storage bay / 24 disks - TLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,7657.2
WATER_USE,USING,"Storage bay / 24 disks - TLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - TLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 24 disks - TLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - TLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0051887824
WATER_USE,MANUFACTURING,"Storage bay / 24 disks - TLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - TLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,304.48
WATER_USE,END_OF_LIFE,"Storage bay / 24 disks - TLC, 256 GB",IT equipment,1261.44,"Storage bay / 24 disks - TLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,7645.2
WATER_USE,USING,Storage bay / 48 disks - HDD,IT equipment,2522.88,Storage bay / 48 disks - HDD,France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,Storage bay / 48 disks - HDD,IT equipment,2522.88,Storage bay / 48 disks - HDD,France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.010694472
WATER_USE,END_OF_LIFE,Storage bay / 48 disks - HDD,IT equipment,2522.88,Storage bay / 48 disks - HDD,France,2-Equipement,NegaOctet-20220211,Datacenter,Item,14751
WATER_USE,MANUFACTURING,Storage bay / 48 disks - HDD,IT equipment,2522.88,Storage bay / 48 disks - HDD,France,2-Equipement,NegaOctet-20220211,Datacenter,Item,196.8
WATER_USE,USING,"Storage bay / 48 disks - MLC, 1024 GB",IT equipment,2522.88,"Storage bay / 48 disks - MLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 48 disks - MLC, 1024 GB",IT equipment,2522.88,"Storage bay / 48 disks - MLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0079101504
WATER_USE,END_OF_LIFE,"Storage bay / 48 disks - MLC, 1024 GB",IT equipment,2522.88,"Storage bay / 48 disks - MLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,11794.2
WATER_USE,MANUFACTURING,"Storage bay / 48 disks - MLC, 1024 GB",IT equipment,2522.88,"Storage bay / 48 disks - MLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,2939.52
WATER_USE,USING,"Storage bay / 48 disks - MLC, 2048 GB",IT equipment,2522.88,"Storage bay / 48 disks - MLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 48 disks - MLC, 2048 GB",IT equipment,2522.88,"Storage bay / 48 disks - MLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0079294032
WATER_USE,END_OF_LIFE,"Storage bay / 48 disks - MLC, 2048 GB",IT equipment,2522.88,"Storage bay / 48 disks - MLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,11861.4
WATER_USE,MANUFACTURING,"Storage bay / 48 disks - MLC, 2048 GB",IT equipment,2522.88,"Storage bay / 48 disks - MLC, 2048 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,5761.92
WATER_USE,USING,"Storage bay / 48 disks - MLC, 256 GB",IT equipment,2522.88,"Storage bay / 48 disks - MLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 48 disks - MLC, 256 GB",IT equipment,2522.88,"Storage bay / 48 disks - MLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0078963984
WATER_USE,END_OF_LIFE,"Storage bay / 48 disks - MLC, 256 GB",IT equipment,2522.88,"Storage bay / 48 disks - MLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,11751
WATER_USE,MANUFACTURING,"Storage bay / 48 disks - MLC, 256 GB",IT equipment,2522.88,"Storage bay / 48 disks - MLC, 256 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,813.12
WATER_USE,USING,"Storage bay / 48 disks - QLC, 1024 GB",IT equipment,2522.88,"Storage bay / 48 disks - QLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0
WATER_USE,TRANSPORTATION,"Storage bay / 48 disks - QLC, 1024 GB",IT equipment,2522.88,"Storage bay / 48 disks - QLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,0.0079009824
WATER_USE,END_OF_LIFE,"Storage bay / 48 disks - QLC, 1024 GB",IT equipment,2522.88,"Storage bay / 48 disks - QLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,11746.2
WATER_USE,MANUFACTURING,"Storage bay / 48 disks - QLC, 1024 GB",IT equipment,2522.88,"Storage bay / 48 disks - QLC, 1024 GB",France,2-Equipement,NegaOctet-20220211,Datacenter,Item,1561.92
